timestamp,sensor_id,sensor_type,sensor_label,sensor_units,sample_name,sensor_value
2025-08-12T17:49:01.734629Z,dial_1_manual_entry,dial_indicator,Manual Dial 1,mm,,3.45
2025-08-12T17:49:01.734629Z,dial_2_manual_entry,dial_indicator,Manual Dial 2,mm,,5.6
2025-08-12T17:49:17.303295Z,dial_1_manual_entry,dial_indicator,Manual Dial 1,mm,,5.6
2025-08-12T17:49:17.303295Z,dial_2_manual_entry,dial_indicator,Manual Dial 2,mm,,4.5
